[2026-08-13 17:07:34,212] [INFO]    GDS input file passed, running in LVS mode
[2026-08-13 17:07:50,440] [SUBPROCESS]    R134;$10.$157.18;$10.$316.18;;0.0
[2026-08-13 17:07:50,441] [SUBPROCESS]    R135;$10.$158.15;$10.$159.18;;585.0
[2026-08-13 17:07:50,441] [SUBPROCESS]    R136;$10.$159.18;$10.$318.18;;0.0
[2026-08-13 17:07:50,442] [SUBPROCESS]    R137;$10.$16.15;$10.$17.18;;585.0
[2026-08-13 17:07:50,443] [SUBPROCESS]    R138;$10.$16.15;$10.$20.15;;0.0
[2026-08-13 17:07:50,443] [SUBPROCESS]    R139;$10.$16.15;$10.P7.15;;0.0
[2026-08-13 17:07:50,444] [SUBPROCESS]    R140;$10.$160.18;$10.$161.25;;9.3
[2026-08-13 17:07:50,445] [SUBPROCESS]    R141;$10.$161.25;$10.$165.25;;0.029
[2026-08-13 17:07:50,445] [SUBPROCESS]    R142;$10.$162.18;$10.$163.25;;9.3
[2026-08-13 17:07:50,446] [SUBPROCESS]    R143;$10.$162.18;$10.$3.18;;0.0
[2026-08-13 17:07:50,446] [SUBPROCESS]    R144;$10.$163.25;$10.$167.25;;0.029
[2026-08-13 17:07:50,447] [SUBPROCESS]    R145;$10.$164.18;$10.$165.25;;9.3
[2026-08-13 17:07:50,447] [SUBPROCESS]    R146;$10.$164.18;$10.$5.18;;0.0
[2026-08-13 17:07:50,447] [SUBPROCESS]    R147;$10.$165.25;$10.$169.25;;0.029
[2026-08-13 17:07:50,448] [SUBPROCESS]    R148;$10.$166.18;$10.$167.25;;9.3
[2026-08-13 17:07:50,448] [SUBPROCESS]    R149;$10.$166.18;$10.$3.18;;27.106
[2026-08-13 17:07:50,449] [SUBPROCESS]    R150;$10.$166.18;$10.$7.18;;0.0
[2026-08-13 17:07:50,449] [SUBPROCESS]    R151;$10.$167.25;$10.$171.25;;0.029
[2026-08-13 17:07:50,450] [SUBPROCESS]    R152;$10.$168.18;$10.$169.25;;9.3
[2026-08-13 17:07:50,450] [SUBPROCESS]    R153;$10.$168.18;$10.$5.18;;27.106
[2026-08-13 17:07:50,450] [SUBPROCESS]    R154;$10.$168.18;$10.$9.18;;0.0
[2026-08-13 17:07:50,451] [SUBPROCESS]    R155;$10.$169.25;$10.$173.25;;0.029
[2026-08-13 17:07:50,451] [SUBPROCESS]    R156;$10.$17.18;$10.$176.18;;0.0
[2026-08-13 17:07:50,452] [SUBPROCESS]    R157;$10.$17.18;$10.$180.18;;27.106
[2026-08-13 17:07:50,452] [SUBPROCESS]    R158;$10.$170.18;$10.$171.25;;9.3
[2026-08-13 17:07:50,453] [SUBPROCESS]    R159;$10.$170.18;$10.$7.18;;27.106
